,id,carat,cut,color,clarity,depth,table,price,x,y,z,price2
28056,28056,0.42,Ideal,D,SI2,61.1,55.0,660,4.82,4.86,2.96,660000.0
28057,28057,0.38,Ideal,F,SI1,62.2,54.0,660,4.64,4.66,2.89,660000.0
28058,28058,0.38,Ideal,F,SI1,61.1,57.0,660,4.7,4.72,2.88,660000.0
28059,28059,0.38,Ideal,E,SI1,62.1,55.0,660,4.64,4.67,2.89,660000.0
28060,28060,0.38,Ideal,E,SI1,62.3,53.0,660,4.65,4.69,2.91,660000.0
28061,28061,0.31,Ideal,E,SI1,61.5,55.0,660,4.37,4.41,2.7,660000.0
28062,28062,0.38,Ideal,E,SI1,59.4,61.0,660,4.72,4.74,2.81,660000.0
28063,28063,0.31,Ideal,E,SI1,61.1,56.0,660,4.39,4.41,2.69,660000.0
28064,28064,0.31,Good,F,VVS2,63.6,55.0,660,4.29,4.33,2.74,660000.0
28065,28065,0.31,Ideal,H,VVS1,61.6,57.0,660,4.32,4.35,2.67,660000.0
28066,28066,0.31,Ideal,G,VVS2,62.7,57.0,660,4.32,4.35,2.72,660000.0
28067,28067,0.39,Very Good,H,VS2,60.7,56.0,661,4.77,4.79,2.9,661000.0
28068,28068,0.32,Very Good,E,VS1,62.9,57.0,661,4.36,4.39,2.75,661000.0
28069,28069,0.39,Very Good,F,SI1,60.0,55.0,661,4.76,4.79,2.86,661000.0
28070,28070,0.31,Ideal,G,VVS2,60.0,58.0,661,4.38,4.42,2.64,661000.0
28071,28071,0.43,Good,G,SI2,58.8,61.0,661,4.92,4.94,2.9,661000.0
28072,28072,0.3,Premium,D,VS1,60.7,58.0,661,4.34,4.36,2.64,661000.0
28073,28073,0.3,Ideal,D,VS1,61.8,56.0,661,4.3,4.34,2.67,661000.0
28074,28074,0.3,Very Good,D,VS1,59.4,60.0,661,4.34,4.38,2.59,661000.0
28075,28075,0.3,Ideal,D,VS1,62.0,54.0,661,4.3,4.34,2.68,661000.0
28076,28076,0.38,Very Good,H,SI1,60.1,57.0,662,4.73,4.75,2.85,662000.0
28077,28077,0.4,Ideal,J,VVS2,61.8,55.0,662,4.76,4.79,2.95,662000.0
28078,28078,0.4,Ideal,J,VVS2,61.9,55.0,662,4.74,4.79,2.95,662000.0
28079,28079,0.4,Ideal,J,VVS2,62.5,53.0,662,4.74,4.79,2.98,662000.0
28080,28080,0.4,Ideal,J,VVS2,61.8,55.0,662,4.76,4.79,2.95,662000.0
28081,28081,0.32,Ideal,E,VS2,61.0,56.0,662,4.4,4.42,2.69,662000.0
28082,28082,0.31,Ideal,D,VS2,62.4,57.0,662,4.34,4.31,2.7,662000.0
28083,28083,0.3,Premium,D,SI1,58.8,57.0,662,4.44,4.4,2.6,662000.0
28084,28084,0.3,Premium,D,SI1,62.1,59.0,662,4.31,4.29,2.67,662000.0
28085,28085,0.3,Very Good,D,SI1,63.4,54.0,662,4.31,4.27,2.72,662000.0
28086,28086,0.3,Very Good,D,SI1,63.1,56.0,662,4.28,4.24,2.69,662000.0
28087,28087,0.3,Very Good,D,SI1,63.4,55.0,662,4.26,4.22,2.69,662000.0
28088,28088,0.3,Fair,F,VS2,64.5,55.0,662,4.31,4.19,2.74,662000.0
28089,28089,0.4,Good,E,SI1,64.2,57.0,662,4.66,4.68,3.0,662000.0
28090,28090,0.3,Ideal,E,VS1,62.1,54.2,663,4.3,4.32,2.68,663000.0
28091,28091,0.38,Ideal,E,SI2,62.2,56.0,663,4.64,4.66,2.89,663000.0
28092,28092,0.31,Premium,F,SI1,62.7,58.0,663,4.33,4.31,2.71,663000.0
28093,28093,0.31,Ideal,F,SI1,60.5,57.0,663,4.43,4.4,2.67,663000.0
28094,28094,0.31,Premium,F,SI1,60.5,60.0,663,4.39,4.37,2.65,663000.0
28095,28095,0.31,Premium,F,SI1,60.7,58.0,663,4.38,4.35,2.65,663000.0
28096,28096,0.31,Ideal,F,SI1,62.9,57.0,663,4.34,4.31,2.72,663000.0
28097,28097,0.31,Very Good,F,SI1,63.5,56.0,663,4.33,4.3,2.74,663000.0
28098,28098,0.31,Very Good,F,SI1,63.2,56.0,663,4.31,4.27,2.71,663000.0
28099,28099,0.31,Very Good,F,SI1,63.1,57.0,663,4.31,4.28,2.71,663000.0
28100,28100,0.31,Very Good,F,SI1,63.1,55.0,663,4.34,4.28,2.72,663000.0
28101,28101,0.34,Ideal,G,VS2,62.4,57.0,663,4.48,4.46,2.79,663000.0
28102,28102,0.31,Ideal,F,SI1,62.3,56.0,663,4.35,4.32,2.7,663000.0
28103,28103,0.31,Premium,F,SI1,60.6,60.0,663,4.37,4.34,2.64,663000.0
28104,28104,0.36,Good,D,SI1,63.1,55.0,663,4.54,4.59,2.88,663000.0
28105,28105,0.3,Very Good,D,VS2,62.0,62.0,663,4.24,4.27,2.64,663000.0
28106,28106,0.36,Premium,D,SI1,61.5,59.0,663,4.52,4.55,2.79,663000.0
28107,28107,0.36,Ideal,D,SI1,61.6,56.0,663,4.54,4.58,2.81,663000.0
28108,28108,0.36,Ideal,D,SI1,62.7,57.0,663,4.54,4.59,2.86,663000.0
28109,28109,0.42,Ideal,J,VS1,60.9,57.0,663,4.83,4.86,2.95,663000.0
28110,28110,0.36,Premium,D,SI1,61.4,58.0,663,4.56,4.59,2.81,663000.0
28111,28111,0.36,Ideal,D,SI1,62.0,56.0,663,4.55,4.61,2.84,663000.0
28112,28112,0.36,Good,D,SI1,63.4,57.0,663,4.55,4.57,2.89,663000.0
28113,28113,0.36,Ideal,D,SI1,59.5,56.0,663,4.63,4.68,2.77,663000.0
28114,28114,0.36,Ideal,D,SI1,62.5,56.0,663,4.55,4.57,2.85,663000.0
28115,28115,0.42,Ideal,F,SI2,62.1,56.0,663,4.8,4.83,2.99,663000.0
28116,28116,0.36,Ideal,D,SI1,62.7,57.0,663,4.54,4.59,2.86,663000.0
28117,28117,0.36,Ideal,D,SI1,61.2,57.0,663,4.59,4.63,2.82,663000.0
28118,28118,0.36,Ideal,D,SI1,62.1,56.0,663,4.53,4.58,2.83,663000.0
28119,28119,0.36,Ideal,D,SI1,60.3,56.0,663,4.61,4.65,2.79,663000.0
28120,28120,0.36,Ideal,D,SI1,61.5,56.0,663,4.56,4.64,2.83,663000.0
28121,28121,0.3,Ideal,E,VS1,60.0,56.0,663,4.39,4.41,2.64,663000.0
28122,28122,0.36,Very Good,D,SI1,60.1,57.0,663,4.62,4.66,2.79,663000.0
28123,28123,0.36,Premium,D,SI1,59.6,58.0,663,4.61,4.65,2.76,663000.0
28124,28124,0.36,Very Good,D,SI1,60.4,58.0,663,4.6,4.64,2.79,663000.0
28125,28125,0.35,Good,E,VS1,63.1,56.0,663,4.49,4.54,2.85,663000.0
28126,28126,0.29,Very Good,F,VVS2,60.2,58.0,664,4.29,4.35,2.6,664000.0
28127,28127,0.29,Very Good,F,VVS2,63.1,57.0,664,4.22,4.3,2.69,664000.0
28128,28128,0.29,Very Good,F,VVS2,62.7,58.0,664,4.22,4.26,2.66,664000.0
28129,28129,0.29,Very Good,F,VVS2,60.1,58.0,664,4.32,4.37,2.61,664000.0
28130,28130,0.29,Very Good,E,VVS2,58.5,58.0,664,4.35,4.37,2.55,664000.0
28131,28131,0.29,Very Good,D,VVS2,62.9,58.0,664,4.2,4.29,2.67,664000.0
28132,28132,0.29,Very Good,D,VVS2,62.3,59.0,664,4.21,4.26,2.64,664000.0
28133,28133,0.29,Very Good,F,VVS1,62.3,58.0,664,4.22,4.25,2.64,664000.0
28134,28134,0.29,Very Good,E,VVS1,58.9,59.0,664,4.33,4.4,2.57,664000.0
28135,28135,0.29,Ideal,D,VVS2,62.8,56.0,664,4.23,4.3,2.68,664000.0
28136,28136,0.36,Ideal,G,VS2,60.6,56.0,664,4.62,4.67,2.81,664000.0
28137,28137,0.42,Ideal,J,VS1,61.4,55.0,664,4.83,4.85,2.97,664000.0
28138,28138,0.31,Ideal,E,VS1,61.3,54.0,664,4.37,4.4,2.69,664000.0
28139,28139,0.41,Ideal,G,SI2,61.7,55.0,664,4.78,4.81,2.96,664000.0
28140,28140,0.3,Ideal,G,VVS2,62.4,55.0,665,4.32,4.34,2.7,665000.0
28141,28141,0.3,Ideal,G,VVS2,62.5,55.0,665,4.3,4.34,2.7,665000.0
28142,28142,0.3,Ideal,G,VVS2,61.8,54.0,665,4.33,4.34,2.68,665000.0
28143,28143,0.3,Ideal,G,VVS2,62.6,53.0,665,4.31,4.35,2.71,665000.0
28144,28144,0.3,Ideal,G,VVS2,62.3,57.0,665,4.29,4.32,2.68,665000.0
28145,28145,0.3,Ideal,G,VVS2,61.8,56.0,665,4.31,4.33,2.67,665000.0
28146,28146,0.3,Ideal,G,VVS2,61.8,57.0,665,4.29,4.32,2.66,665000.0
28147,28147,0.3,Ideal,G,VVS2,61.4,57.0,665,4.29,4.31,2.64,665000.0
28148,28148,0.3,Ideal,G,VVS2,62.1,55.0,665,4.32,4.35,2.69,665000.0
28149,28149,0.3,Ideal,G,VVS2,62.4,57.0,665,4.27,4.29,2.67,665000.0
28150,28150,0.3,Ideal,G,VVS2,61.0,57.0,665,4.31,4.34,2.64,665000.0
28151,28151,0.3,Ideal,H,VVS1,62.2,57.0,665,4.28,4.31,2.67,665000.0
28152,28152,0.3,Ideal,H,VVS1,61.1,58.0,665,4.33,4.35,2.65,665000.0
28153,28153,0.3,Ideal,H,VVS1,62.3,57.0,665,4.26,4.28,2.66,665000.0
28154,28154,0.3,Ideal,H,VVS1,61.4,56.0,665,4.32,4.35,2.66,665000.0
28155,28155,0.3,Ideal,H,VVS1,62.3,57.0,665,4.27,4.3,2.67,665000.0
28156,28156,0.3,Ideal,H,VVS1,62.0,56.0,665,4.29,4.32,2.67,665000.0
28157,28157,0.3,Ideal,H,VVS1,62.3,55.0,665,4.3,4.33,2.69,665000.0
28158,28158,0.3,Ideal,H,VVS1,61.8,55.0,665,4.34,4.37,2.69,665000.0
28159,28159,0.3,Ideal,H,VVS1,61.9,57.0,665,4.3,4.33,2.67,665000.0
28160,28160,0.3,Ideal,H,VVS1,61.3,57.0,665,4.32,4.36,2.66,665000.0
28161,28161,0.3,Ideal,H,VVS1,61.9,58.0,665,4.27,4.29,2.65,665000.0
28162,28162,0.3,Ideal,H,VVS1,61.6,57.0,665,4.3,4.34,2.66,665000.0
28163,28163,0.3,Ideal,H,VVS1,62.2,56.0,665,4.28,4.3,2.67,665000.0
28164,28164,0.3,Ideal,H,VVS1,62.2,55.0,665,4.3,4.32,2.68,665000.0
28165,28165,0.3,Ideal,H,VVS1,61.9,57.0,665,4.29,4.31,2.66,665000.0
28166,28166,0.32,Ideal,G,VS1,62.0,55.0,665,4.43,4.44,2.75,665000.0
28167,28167,0.32,Ideal,G,VS1,61.6,55.0,665,4.43,4.5,2.75,665000.0
28168,28168,0.32,Ideal,G,VS1,61.6,55.0,665,4.43,4.46,2.74,665000.0
28169,28169,0.28,Ideal,F,VS1,62.0,53.0,665,4.23,4.26,2.63,665000.0
28170,28170,0.39,Ideal,G,SI1,60.7,57.0,665,4.69,4.8,2.88,665000.0
28171,28171,0.36,Good,H,SI1,63.6,57.0,665,4.53,4.49,2.87,665000.0
28172,28172,0.36,Premium,H,SI1,61.3,57.0,665,4.65,4.61,2.84,665000.0
28173,28173,0.36,Premium,H,SI1,59.3,60.0,665,4.65,4.62,2.75,665000.0
28174,28174,0.35,Very Good,E,VS2,61.4,58.0,665,4.51,4.55,2.78,665000.0
28175,28175,0.35,Ideal,F,VS1,62.4,55.0,665,4.49,4.52,2.81,665000.0
28176,28176,0.3,Very Good,D,VS1,58.0,62.0,666,4.44,4.45,2.58,666000.0
28177,28177,0.3,Very Good,D,VS1,60.1,58.0,666,4.35,4.37,2.62,666000.0
28178,28178,0.41,Ideal,G,SI2,61.9,54.0,666,4.81,4.78,2.97,666000.0
28179,28179,0.37,Premium,H,SI1,63.0,58.0,666,4.59,4.55,2.88,666000.0
28180,28180,0.37,Premium,I,VS2,61.1,59.0,666,4.65,4.58,2.82,666000.0
28181,28181,0.37,Premium,I,VS2,61.6,60.0,666,4.61,4.58,2.83,666000.0
28182,28182,0.37,Ideal,I,VS2,61.7,57.0,666,4.64,4.6,2.85,666000.0
28183,28183,0.37,Premium,H,SI1,60.4,59.0,666,4.63,4.58,2.78,666000.0
28184,28184,0.37,Premium,E,SI2,59.5,61.0,666,4.7,4.68,2.79,666000.0
28185,28185,0.4,Premium,D,SI2,61.7,58.0,666,4.69,4.74,2.91,666000.0
28186,28186,0.4,Good,D,SI2,63.4,56.0,666,4.67,4.73,2.98,666000.0
28187,28187,0.4,Very Good,H,SI1,62.6,57.0,666,4.66,4.7,2.93,666000.0
28188,28188,0.4,Premium,D,SI2,60.0,58.0,666,4.8,4.84,2.89,666000.0
28189,28189,0.4,Very Good,H,SI1,62.8,59.0,666,4.67,4.69,2.94,666000.0
28190,28190,0.4,Very Good,D,SI2,61.6,59.0,666,4.68,4.74,2.9,666000.0
28191,28191,0.4,Good,E,SI2,63.2,57.0,666,4.66,4.68,2.95,666000.0
28192,28192,0.4,Premium,D,SI2,61.9,58.0,666,4.71,4.73,2.92,666000.0
28193,28193,0.4,Ideal,H,SI1,62.0,56.0,666,4.68,4.74,2.92,666000.0
28194,28194,0.4,Very Good,E,SI2,61.4,57.0,666,4.68,4.74,2.89,666000.0
28195,28195,0.38,Premium,G,SI1,60.0,60.0,666,4.65,4.72,2.81,666000.0
28196,28196,0.4,Very Good,E,SI2,62.9,58.0,666,4.7,4.74,2.97,666000.0
28197,28197,0.4,Premium,D,SI2,61.1,58.0,666,4.73,4.76,2.9,666000.0
28198,28198,0.38,Ideal,G,SI1,62.4,57.0,666,4.62,4.65,2.89,666000.0
28199,28199,0.4,Premium,E,SI2,61.4,59.0,666,4.7,4.75,2.9,666000.0
28200,28200,0.4,Premium,D,SI2,60.4,59.0,666,4.8,4.83,2.91,666000.0
28201,28201,0.4,Very Good,E,SI2,62.9,59.0,666,4.66,4.69,2.94,666000.0
28202,28202,0.4,Very Good,H,SI1,62.6,58.0,666,4.68,4.72,2.94,666000.0
28203,28203,0.4,Premium,D,SI2,62.2,58.0,666,4.71,4.75,2.94,666000.0
28204,28204,0.4,Very Good,D,SI2,62.8,56.0,666,4.7,4.73,2.96,666000.0
28205,28205,0.38,Very Good,G,SI1,59.5,62.0,666,4.67,4.71,2.79,666000.0
28206,28206,0.38,Ideal,G,SI1,61.3,56.0,666,4.63,4.67,2.85,666000.0
28207,28207,0.4,Very Good,H,SI1,62.1,62.0,666,4.7,4.73,2.93,666000.0
28208,28208,0.4,Good,I,VS2,63.8,54.0,666,4.68,4.72,3.0,666000.0
28209,28209,0.4,Premium,D,SI2,62.4,58.0,666,4.69,4.73,2.94,666000.0
28210,28210,0.4,Ideal,E,SI2,61.2,55.0,666,4.74,4.77,2.91,666000.0
28211,28211,0.38,Very Good,G,SI1,61.4,61.0,666,4.62,4.66,2.85,666000.0
28212,28212,0.4,Premium,H,SI1,62.7,58.0,666,4.65,4.69,2.93,666000.0
28213,28213,0.4,Premium,D,SI2,59.9,60.0,666,4.74,4.78,2.85,666000.0
28214,28214,0.38,Good,J,VVS2,63.4,56.0,666,4.56,4.62,2.91,666000.0
28215,28215,0.38,Very Good,G,SI1,62.4,59.0,666,4.59,4.64,2.88,666000.0
28216,28216,0.4,Very Good,H,SI1,62.9,56.0,666,4.65,4.7,2.94,666000.0
28217,28217,0.4,Premium,D,SI2,62.1,60.0,666,4.69,4.75,2.93,666000.0
28218,28218,0.33,Ideal,G,VS1,61.6,57.0,666,4.41,4.45,2.73,666000.0
28219,28219,0.33,Premium,G,VS1,60.3,59.0,666,4.44,4.52,2.7,666000.0
28220,28220,0.33,Very Good,G,VS1,59.7,61.0,666,4.44,4.47,2.66,666000.0
28221,28221,0.33,Ideal,F,VS2,60.5,55.0,666,4.47,4.55,2.73,666000.0
28222,28222,0.33,Ideal,F,VS2,62.3,56.0,666,4.41,4.45,2.76,666000.0
28223,28223,0.33,Premium,G,VS1,61.6,58.0,666,4.39,4.44,2.72,666000.0
28224,28224,0.33,Ideal,F,VS2,62.1,55.0,666,4.45,4.47,2.77,666000.0
28225,28225,0.33,Good,G,VS1,63.1,57.0,666,4.38,4.4,2.77,666000.0
28226,28226,0.33,Ideal,H,VVS2,60.9,57.0,666,4.48,4.52,2.74,666000.0
28227,28227,0.33,Premium,G,VS1,60.5,58.0,666,4.43,4.49,2.7,666000.0
28228,28228,0.33,Premium,G,VS1,60.8,59.0,666,4.43,4.45,2.7,666000.0
28229,28229,0.33,Very Good,F,VS2,61.2,58.0,666,4.45,4.5,2.74,666000.0
28230,28230,0.33,Ideal,H,VVS2,62.2,56.0,666,4.44,4.46,2.77,666000.0
28231,28231,0.33,Ideal,G,VS1,62.3,54.0,666,4.45,4.48,2.78,666000.0
28232,28232,0.33,Ideal,F,VS2,61.9,57.0,666,4.4,4.42,2.73,666000.0
28233,28233,0.33,Ideal,F,VS2,61.6,56.0,666,4.44,4.46,2.74,666000.0
28234,28234,0.33,Ideal,G,VS1,61.8,56.0,666,4.42,4.45,2.74,666000.0
28235,28235,0.33,Ideal,G,VS1,62.3,57.0,666,4.38,4.42,2.74,666000.0
28236,28236,0.33,Ideal,F,VS2,62.3,56.0,666,4.43,4.46,2.77,666000.0
28237,28237,0.33,Very Good,F,VS2,62.4,57.0,666,4.39,4.43,2.75,666000.0
28238,28238,0.33,Ideal,G,VS1,61.4,54.0,666,4.44,4.48,2.74,666000.0
28239,28239,0.33,Ideal,F,VS2,61.3,56.0,666,4.43,4.47,2.73,666000.0
28240,28240,0.33,Ideal,G,VS1,62.1,56.0,666,4.4,4.42,2.74,666000.0
28241,28241,0.33,Premium,H,VVS2,61.6,58.0,666,4.42,4.45,2.73,666000.0
28242,28242,0.33,Premium,G,VS1,61.8,59.0,666,4.39,4.45,2.73,666000.0
28243,28243,0.33,Very Good,F,VS2,61.9,57.0,666,4.42,4.44,2.74,666000.0
28244,28244,0.33,Ideal,H,VVS2,61.7,56.0,666,4.41,4.44,2.73,666000.0
28245,28245,0.33,Ideal,H,VVS2,61.9,57.0,666,4.41,4.44,2.74,666000.0
28246,28246,0.33,Ideal,G,VS1,61.9,55.0,666,4.41,4.44,2.74,666000.0
28247,28247,0.33,Premium,G,VS1,61.6,60.0,666,4.41,4.46,2.73,666000.0
28248,28248,0.33,Ideal,G,VS1,62.1,55.0,666,4.43,4.46,2.76,666000.0
28249,28249,0.33,Ideal,G,VS1,61.9,56.0,666,4.44,4.48,2.76,666000.0
28250,28250,0.33,Premium,F,VS2,60.8,58.0,666,4.44,4.47,2.71,666000.0
28251,28251,0.33,Ideal,G,VS1,61.4,55.0,666,4.44,4.48,2.74,666000.0
28252,28252,0.33,Premium,F,VS2,62.1,59.0,666,4.39,4.44,2.74,666000.0
28253,28253,0.33,Premium,F,VS2,60.1,58.0,666,4.45,4.47,2.68,666000.0
28254,28254,0.33,Ideal,F,VS2,62.3,55.0,666,4.42,4.47,2.77,666000.0
28255,28255,0.33,Premium,F,VS2,62.1,59.0,666,4.4,4.45,2.75,666000.0
28256,28256,0.33,Ideal,G,VS1,62.4,56.0,666,4.43,4.45,2.77,666000.0
28257,28257,0.33,Premium,F,VS2,62.2,58.0,666,4.43,4.44,2.76,666000.0
28258,28258,0.33,Ideal,H,VVS2,61.9,55.0,666,4.45,4.47,2.76,666000.0
28259,28259,0.33,Premium,G,VS1,61.4,59.0,666,4.43,4.49,2.74,666000.0
28260,28260,0.24,Very Good,E,VS1,61.5,57.0,357,3.99,4.07,2.48,357000.0
28261,28261,0.23,Very Good,D,VS1,61.8,57.0,357,3.9,3.93,2.42,357000.0
28262,28262,0.25,Ideal,H,SI1,62.8,54.0,357,4.05,4.07,2.55,357000.0
28263,28263,0.23,Good,E,VS2,61.8,63.0,357,3.88,3.89,2.4,357000.0
28264,28264,0.23,Good,F,VS2,63.8,57.0,357,3.93,3.84,2.48,357000.0
28265,28265,0.26,Ideal,I,VS1,61.9,56.0,358,4.08,4.16,2.55,358000.0
28266,28266,0.28,Very Good,H,SI1,61.5,56.0,360,4.21,4.24,2.6,360000.0
28267,28267,0.3,Ideal,I,SI2,62.0,55.0,360,4.32,4.33,2.68,360000.0
28268,28268,0.27,Ideal,G,SI2,62.3,55.0,361,4.14,4.18,2.59,361000.0
28269,28269,0.25,Good,E,VS1,63.3,60.0,361,3.99,4.04,2.54,361000.0
28270,28270,0.25,Fair,E,VS1,55.2,64.0,361,4.21,4.23,2.33,361000.0
28271,28271,0.32,Good,D,I1,64.0,54.0,361,4.33,4.36,2.78,361000.0
28272,28272,0.23,Very Good,D,VS2,62.7,58.0,362,3.86,3.89,2.43,362000.0
28273,28273,0.24,Very Good,E,VS2,64.1,59.0,362,3.88,3.92,2.5,362000.0
28274,28274,0.24,Very Good,E,VS2,60.8,56.0,362,4.02,4.04,2.45,362000.0
28275,28275,0.26,Ideal,H,SI2,62.5,53.0,362,4.09,4.13,2.57,362000.0
28276,28276,0.25,Ideal,G,SI1,62.3,53.0,363,4.06,4.09,2.54,363000.0
28277,28277,0.31,Very Good,J,SI1,61.9,59.0,363,4.28,4.32,2.66,363000.0
28278,28278,0.31,Very Good,J,SI1,62.7,59.0,363,4.29,4.32,2.7,363000.0
28279,28279,0.31,Premium,J,SI1,60.9,60.0,363,4.36,4.38,2.66,363000.0
28280,28280,0.31,Good,J,SI1,63.5,55.0,363,4.3,4.33,2.74,363000.0
28281,28281,0.24,Ideal,G,SI1,62.2,54.0,364,3.97,4.0,2.48,364000.0
28282,28282,0.23,Ideal,G,SI1,62.0,54.0,364,3.95,3.99,2.46,364000.0
28283,28283,0.23,Ideal,G,SI1,62.1,53.0,364,3.93,3.96,2.45,364000.0
28284,28284,0.32,Premium,J,SI1,62.2,59.0,365,4.37,4.41,2.73,365000.0
28285,28285,0.33,Ideal,J,SI2,62.4,54.0,366,4.43,4.45,2.77,366000.0
28286,28286,0.24,Very Good,E,VS2,64.5,57.0,367,3.88,3.93,2.52,367000.0
28287,28287,0.24,Very Good,D,VS1,61.1,60.0,367,3.96,3.99,2.43,367000.0
28288,28288,0.3,Ideal,I,SI2,62.4,54.0,367,4.32,4.34,2.7,367000.0
28289,28289,0.3,Ideal,I,SI2,61.9,56.0,367,4.3,4.32,2.67,367000.0
28290,28290,0.27,Ideal,I,VS1,62.2,55.0,432,4.15,4.18,2.59,432000.0
28291,28291,0.27,Ideal,I,VS1,62.1,54.0,432,4.16,4.18,2.59,432000.0
28292,28292,0.24,Ideal,I,VS1,62.0,56.0,432,4.0,4.01,2.48,432000.0
28293,28293,0.3,Ideal,G,SI1,62.3,56.0,432,4.29,4.32,2.68,432000.0
28294,28294,0.3,Ideal,G,SI1,61.6,57.0,432,4.29,4.34,2.66,432000.0
28295,28295,0.3,Ideal,G,SI1,62.0,57.0,432,4.27,4.31,2.66,432000.0
28296,28296,0.3,Ideal,G,SI1,60.6,56.0,432,4.35,4.4,2.65,432000.0
28297,28297,0.24,Ideal,I,VVS1,62.3,57.0,432,3.98,3.95,2.47,432000.0
28298,28298,0.24,Ideal,J,VVS2,62.8,57.0,432,3.96,3.94,2.48,432000.0
28299,28299,0.3,Good,H,SI1,63.7,57.0,432,4.26,4.28,2.72,432000.0
28300,28300,0.32,Good,I,SI1,63.1,56.0,432,4.36,4.39,2.76,432000.0
28301,28301,0.32,Very Good,I,SI1,62.9,58.0,432,4.33,4.35,2.73,432000.0
28302,28302,0.32,Ideal,I,SI1,60.7,57.0,432,4.42,4.47,2.7,432000.0
28303,28303,0.32,Very Good,I,SI1,62.8,58.0,432,4.34,4.39,2.74,432000.0
28304,28304,0.3,Good,H,SI1,63.4,60.0,432,4.23,4.25,2.69,432000.0
28305,28305,0.3,Very Good,H,SI1,60.9,59.0,432,4.29,4.31,2.62,432000.0
28306,28306,0.3,Very Good,H,SI1,62.9,59.0,432,4.24,4.28,2.68,432000.0
28307,28307,0.3,Very Good,H,SI1,62.9,57.0,432,4.22,4.27,2.67,432000.0
28308,28308,0.3,Very Good,H,SI1,62.9,58.0,432,4.24,4.28,2.68,432000.0
28309,28309,0.32,Good,I,SI1,63.9,55.0,432,4.34,4.36,2.78,432000.0
28310,28310,0.32,Premium,I,SI1,61.0,59.0,432,4.36,4.39,2.67,432000.0
28311,28311,0.3,Good,H,SI1,63.3,56.0,432,4.27,4.29,2.71,432000.0
28312,28312,0.3,Good,H,SI1,63.1,56.0,432,4.27,4.29,2.7,432000.0
28313,28313,0.32,Ideal,I,SI1,62.4,57.0,432,4.35,4.37,2.72,432000.0
28314,28314,0.32,Premium,I,SI1,62.7,58.0,432,4.34,4.37,2.73,432000.0
28315,28315,0.3,Good,H,SI1,63.8,55.0,432,4.2,4.26,2.7,432000.0
28316,28316,0.3,Very Good,H,SI1,60.1,55.0,432,4.38,4.41,2.64,432000.0
28317,28317,0.3,Very Good,H,SI1,62.5,57.0,432,4.25,4.29,2.67,432000.0
28318,28318,0.24,Premium,H,VVS1,61.2,58.0,432,3.96,4.01,2.44,432000.0
28319,28319,0.24,Very Good,H,VVS2,60.7,58.0,432,4.04,4.07,2.46,432000.0
28320,28320,0.33,Very Good,G,VS1,62.8,58.0,666,4.38,4.41,2.76,666000.0
28321,28321,0.33,Premium,G,VS1,62.3,58.0,666,4.41,4.45,2.76,666000.0
28322,28322,0.33,Ideal,F,VS2,62.1,54.0,666,4.43,4.46,2.76,666000.0
28323,28323,0.33,Very Good,G,VS1,62.0,59.0,666,4.36,4.42,2.72,666000.0
28324,28324,0.33,Very Good,H,VVS2,62.4,60.0,666,4.39,4.42,2.75,666000.0
28325,28325,0.33,Ideal,G,VS1,62.1,55.0,666,4.43,4.46,2.76,666000.0
28326,28326,0.33,Premium,G,VS1,61.9,58.0,666,4.43,4.46,2.75,666000.0
28327,28327,0.33,Ideal,F,VS2,61.4,57.0,666,4.45,4.48,2.74,666000.0
28328,28328,0.33,Ideal,G,VS1,62.1,54.0,666,4.45,4.47,2.77,666000.0
28329,28329,0.33,Ideal,F,VS2,61.9,55.0,666,4.43,4.46,2.75,666000.0
28330,28330,0.33,Ideal,F,VS2,61.6,55.0,666,4.45,4.48,2.75,666000.0
28331,28331,0.33,Ideal,G,VS1,61.9,54.0,666,4.44,4.48,2.76,666000.0
28332,28332,0.33,Premium,G,VS1,62.4,59.0,666,4.41,4.47,2.77,666000.0
28333,28333,0.33,Ideal,H,VVS2,62.2,54.0,666,4.44,4.46,2.77,666000.0
28334,28334,0.33,Premium,G,VS1,61.3,58.0,666,4.42,4.46,2.72,666000.0
28335,28335,0.33,Ideal,G,VS1,62.1,54.0,666,4.42,4.47,2.76,666000.0
28336,28336,0.33,Premium,G,VS1,61.9,59.0,666,4.43,4.45,2.75,666000.0
28337,28337,0.33,Premium,G,VS1,61.3,58.0,666,4.42,4.45,2.72,666000.0
28338,28338,0.33,Premium,G,VS1,62.2,58.0,666,4.39,4.42,2.74,666000.0
28339,28339,0.33,Very Good,G,VS1,62.9,57.0,666,4.38,4.43,2.77,666000.0
28340,28340,0.33,Ideal,F,VS2,62.6,55.0,666,4.4,4.42,2.76,666000.0
28341,28341,0.33,Ideal,G,VS1,62.1,56.0,666,4.4,4.42,2.74,666000.0
28342,28342,0.33,Good,F,VS2,63.2,56.0,666,4.39,4.41,2.78,666000.0
28343,28343,0.33,Ideal,G,VS1,60.1,55.0,666,4.5,4.55,2.72,666000.0
28344,28344,0.33,Premium,G,VS1,59.2,59.0,666,4.51,4.54,2.68,666000.0
28345,28345,0.33,Ideal,F,VS2,61.2,54.0,666,4.47,4.49,2.74,666000.0
28346,28346,0.33,Premium,F,VS2,62.4,58.0,666,4.37,4.41,2.74,666000.0
28347,28347,0.33,Ideal,G,VS1,61.7,56.0,666,4.44,4.47,2.75,666000.0
